Title,PDF URL,DOI,Published Date,Primary Category,Entry ID,Citation Count,Paper ID
nlp and call: integration is working,http://arxiv.org/pdf/1302.4814v1,,20/02/2013 05:47,cs.CL,http://arxiv.org/abs/1302.4814v1,1,2073
system and methods for converting speech to sql,http://arxiv.org/pdf/1308.3106v1,,14/08/2013 13:54,cs.CL,http://arxiv.org/abs/1308.3106v1,1,2074
using robust pca to estimate regional characteristics of language use from geo-tagged twitter messages,http://arxiv.org/pdf/1311.1169v1,,05/11/2013 19:31,cs.CL,http://arxiv.org/abs/1311.1169v1,1,2075
a survey of named entity recognition in assamese and other indian languages,http://arxiv.org/pdf/1407.2918v1,,09/07/2014 14:59,cs.CL,http://arxiv.org/abs/1407.2918v1,1,2076
a hybrid model for enhancing lexical statistical machine translation (smt),http://arxiv.org/pdf/1506.01171v1,,03/06/2015 10:18,cs.CL,http://arxiv.org/abs/1506.01171v1,1,2077
recurrent memory networks for language modeling,http://arxiv.org/pdf/1601.01272v2,,06/01/2016 18:44,cs.CL,http://arxiv.org/abs/1601.01272v2,1,2078
translation quality estimation using recurrent neural network,http://arxiv.org/pdf/1610.04841v2,,16/10/2016 11:54,cs.CL,http://arxiv.org/abs/1610.04841v2,1,2080
experiments with pos tagging code-mixed indian social media text,http://arxiv.org/pdf/1610.09799v1,,31/10/2016 06:13,cs.CL,http://arxiv.org/abs/1610.09799v1,1,2081
neural skill transfer from supervised language tasks to reading comprehension,http://arxiv.org/pdf/1711.03754v1,,10/11/2017 10:13,cs.CL,http://arxiv.org/abs/1711.03754v1,1,2086
lidioms: a multilingual linked idioms data set,http://arxiv.org/pdf/1802.08148v1,,22/02/2018 16:38,cs.CL,http://arxiv.org/abs/1802.08148v1,1,2090
improving word embedding factorization for compression using distilled nonlinear neural decomposition,http://arxiv.org/pdf/1910.06720v2,,02/10/2019 17:40,cs.CL,http://arxiv.org/abs/1910.06720v2,1,2100
speaker role contextual modeling for language understanding and dialogue policy learning,http://arxiv.org/pdf/1710.00164v1,,30/09/2017 09:46,cs.CL,http://arxiv.org/abs/1710.00164v1,1,2104
modeling language vagueness in privacy policies using deep neural networks,http://arxiv.org/pdf/1805.10393v1,,26/05/2018 00:13,cs.CL,http://arxiv.org/abs/1805.10393v1,1,2107
navigating with graph representations for fast and scalable decoding of neural language models,http://arxiv.org/pdf/1806.04189v1,,11/06/2018 19:57,cs.CL,http://arxiv.org/abs/1806.04189v1,1,2108
cosimlex: a resource for evaluating graded word similarity in context,http://arxiv.org/pdf/1912.05320v3,,11/12/2019 14:02,cs.CL,http://arxiv.org/abs/1912.05320v3,1,2109
prevalence of code mixing in semi-formal patient communication in low resource languages of south africa,http://arxiv.org/pdf/1911.05636v3,,13/11/2019 17:12,cs.CL,http://arxiv.org/abs/1911.05636v3,1,2112
learning to learn words from visual scenes,http://arxiv.org/pdf/1911.11237v3,,25/11/2019 21:19,cs.CL,http://arxiv.org/abs/1911.11237v3,1,2113
joint modelling of emotion and abusive language detection,http://arxiv.org/pdf/2005.14028v1,,28/05/2020 15:08,cs.CL,http://arxiv.org/abs/2005.14028v1,1,2117
evaluating neural word embeddings for sanskrit,http://arxiv.org/pdf/2104.00270v1,,01/04/2021 07:08,cs.CL,http://arxiv.org/abs/2104.00270v1,1,2118
morpheme boundary detection & grammatical feature prediction for gujarati : dataset & model,http://arxiv.org/pdf/2112.09860v1,,18/12/2021 06:58,cs.CL,http://arxiv.org/abs/2112.09860v1,1,2121
how should pre-trained language models be fine-tuned towards adversarial robustness?,http://arxiv.org/pdf/2112.11668v1,,22/12/2021 05:04,cs.CL,http://arxiv.org/abs/2112.11668v1,1,2122
machine translation : from statistical to modern deep-learning practices,http://arxiv.org/pdf/1812.04238v1,,11/12/2018 07:04,cs.CL,http://arxiv.org/abs/1812.04238v1,1,2125
evolutionary algorithm for sinhala to english translation,http://arxiv.org/pdf/1907.03202v1,,06/07/2019 23:51,cs.CL,http://arxiv.org/abs/1907.03202v1,1,2126
calm: continuous adaptive learning for language modeling,http://arxiv.org/pdf/2004.03794v1,,08/04/2020 04:51,cs.CL,http://arxiv.org/abs/2004.03794v1,1,2127
identifying distributional perspective differences from colingual groups,http://arxiv.org/pdf/2004.04938v2,,10/04/2020 09:13,cs.CL,http://arxiv.org/abs/2004.04938v2,1,2128
hierarchical multi task learning with subword contextual embeddings for languages with rich morphology,http://arxiv.org/pdf/2004.12247v1,,25/04/2020 23:55,cs.CL,http://arxiv.org/abs/2004.12247v1,1,2130
gender in danger? evaluating speech translation technology on the must-she corpus,http://arxiv.org/pdf/2006.05754v1,,10/06/2020 10:55,cs.CL,http://arxiv.org/abs/2006.05754v1,1,2131
neural baselines for word alignment,http://arxiv.org/pdf/2009.13116v1,,28/09/2020 08:51,cs.CL,http://arxiv.org/abs/2009.13116v1,1,2133
on the sub-layer functionalities of transformer decoder,http://arxiv.org/pdf/2010.02648v1,,06/10/2020 12:50,cs.CL,http://arxiv.org/abs/2010.02648v1,1,2136
discourse structure interacts with reference but not syntax in neural language models,http://arxiv.org/pdf/2010.04887v1,,10/10/2020 04:14,cs.CL,http://arxiv.org/abs/2010.04887v1,1,2138
curious case of language generation evaluation metrics: a cautionary tale,http://arxiv.org/pdf/2010.13588v1,,26/10/2020 13:57,cs.CL,http://arxiv.org/abs/2010.13588v1,1,2141
unmasking contextual stereotypes: measuring and mitigating bert's gender bias,http://arxiv.org/pdf/2010.14534v1,,27/10/2020 18:06,cs.CL,http://arxiv.org/abs/2010.14534v1,1,2142
language through a prism: a spectral approach for multiscale language representations,http://arxiv.org/pdf/2011.04823v1,,09/11/2020 23:17,cs.CL,http://arxiv.org/abs/2011.04823v1,1,2143
sentiment analysis for sinhala language using deep learning techniques,http://arxiv.org/pdf/2011.07280v1,,14/11/2020 12:02,cs.CL,http://arxiv.org/abs/2011.07280v1,1,2145
language generation via combinatorial constraint satisfaction: a tree search enhanced monte-carlo approach,http://arxiv.org/pdf/2011.12334v2,,24/11/2020 19:21,cs.CL,http://arxiv.org/abs/2011.12334v2,1,2146
learning better sentence representation with syntax information,http://arxiv.org/pdf/2101.03343v1,,09/01/2021 12:15,cs.CL,http://arxiv.org/abs/2101.03343v1,1,2148
comparing the performance of nlp toolkits and evaluation measures in legal tech,http://arxiv.org/pdf/2103.11792v1,,12/03/2021 11:06,cs.CL,http://arxiv.org/abs/2103.11792v1,1,2153
ammu : a survey of transformer-based biomedical pretrained language models,http://arxiv.org/pdf/2105.00827v2,,16/04/2021 19:09,cs.CL,http://arxiv.org/abs/2105.00827v2,1,2155
zen 2.0: continue training and adaption for n-gram enhanced text encoders,http://arxiv.org/pdf/2105.01279v1,,04/05/2021 05:08,cs.CL,http://arxiv.org/abs/2105.01279v1,1,2156
a comprehensive comparison of pre-training language models,http://arxiv.org/pdf/2106.11483v9,,22/06/2021 03:12,cs.CL,http://arxiv.org/abs/2106.11483v9,1,2160
evaluation of contextual embeddings on less-resourced languages,http://arxiv.org/pdf/2107.10614v1,,22/07/2021 13:32,cs.CL,http://arxiv.org/abs/2107.10614v1,1,2162
language model evaluation in open-ended text generation,http://arxiv.org/pdf/2108.03578v1,,08/08/2021 07:16,cs.CL,http://arxiv.org/abs/2108.03578v1,1,2164
melt: message-level transformer with masked document representations as pre-training for stance detection,http://arxiv.org/pdf/2109.08113v2,,16/09/2021 18:07,cs.CL,http://arxiv.org/abs/2109.08113v2,1,2165
regularized training of nearest neighbor language models,http://arxiv.org/pdf/2109.08249v1,,17/09/2021 00:20,cs.CL,http://arxiv.org/abs/2109.08249v1,1,2166
fpm: a collection of large-scale foundation pre-trained language models,http://arxiv.org/pdf/2111.04909v3,,09/11/2021 02:17,cs.CL,http://arxiv.org/abs/2111.04909v3,1,2170
semi-automatic wordnet linking using word embeddings,http://arxiv.org/pdf/2201.01747v1,,05/01/2022 18:15,cs.CL,http://arxiv.org/abs/2201.01747v1,1,2172
"mrkl systems: a modular, neuro-symbolic architecture that combines large language models, external knowledge sources and discrete reasoning",http://arxiv.org/pdf/2205.00445v1,,01/05/2022 12:01,cs.CL,http://arxiv.org/abs/2205.00445v1,1,2181
semantically informed slang interpretation,http://arxiv.org/pdf/2205.00616v1,,02/05/2022 02:51,cs.CL,http://arxiv.org/abs/2205.00616v1,1,2182
prompt tuning for discriminative pre-trained language models,http://arxiv.org/pdf/2205.11166v1,,23/05/2022 11:11,cs.CL,http://arxiv.org/abs/2205.11166v1,1,2183
looking for a handsome carpenter! debiasing gpt-3 job advertisements,http://arxiv.org/pdf/2205.11374v1,,23/05/2022 16:05,cs.CL,http://arxiv.org/abs/2205.11374v1,1,2184
qagan: adversarial approach to learning domain invariant language features,http://arxiv.org/pdf/2206.12388v1,,24/06/2022 18:42,cs.CL,http://arxiv.org/abs/2206.12388v1,1,2186
gender biases and where to find them: exploring gender bias in pre-trained transformer-based language models using movement pruning,http://arxiv.org/pdf/2207.02463v1,,06/07/2022 07:20,cs.CL,http://arxiv.org/abs/2207.02463v1,1,2188
n-grammer: augmenting transformers with latent n-grams,http://arxiv.org/pdf/2207.06366v1,,13/07/2022 18:18,cs.CL,http://arxiv.org/abs/2207.06366v1,1,2190
prompt compression and contrastive conditioning for controllability and toxicity reduction in language models,http://arxiv.org/pdf/2210.03162v1,,06/10/2022 19:52,cs.CL,http://arxiv.org/abs/2210.03162v1,1,2195
cross-align: modeling deep cross-lingual interactions for word alignment,http://arxiv.org/pdf/2210.04141v1,,09/10/2022 03:24,cs.CL,http://arxiv.org/abs/2210.04141v1,1,2196
datscore: evaluating translation with data augmented translations,http://arxiv.org/pdf/2210.06576v1,,12/10/2022 21:31,cs.CL,http://arxiv.org/abs/2210.06576v1,1,2197
detecting unintended social bias in toxic language datasets,http://arxiv.org/pdf/2210.11762v1,,21/10/2022 07:50,cs.CL,http://arxiv.org/abs/2210.11762v1,1,2198
low-resource multilingual and zero-shot multispeaker tts,http://arxiv.org/pdf/2210.12223v1,,21/10/2022 21:03,cs.CL,http://arxiv.org/abs/2210.12223v1,1,2199
effective cross-task transfer learning for explainable natural language inference with t5,http://arxiv.org/pdf/2210.17301v1,,31/10/2022 13:26,cs.CL,http://arxiv.org/abs/2210.17301v1,1,2201
condaqa: a contrastive reading comprehension dataset for reasoning about negation,http://arxiv.org/pdf/2211.00295v1,,01/11/2022 06:10,cs.CL,http://arxiv.org/abs/2211.00295v1,1,2202
herb: measuring hierarchical regional bias in pre-trained language models,http://arxiv.org/pdf/2211.02882v1,,05/11/2022 11:30,cs.CL,http://arxiv.org/abs/2211.02882v1,1,2203
combining contrastive learning and knowledge graph embeddings to develop medical word embeddings for the italian language,http://arxiv.org/pdf/2211.05035v1,,09/11/2022 17:12,cs.CL,http://arxiv.org/abs/2211.05035v1,1,2205
numerical optimizations for weighted low-rank estimation on language model,http://arxiv.org/pdf/2211.09718v2,,02/11/2022 00:58,cs.CL,http://arxiv.org/abs/2211.09718v2,1,2206
improving astrobert using semantic textual similarity,http://arxiv.org/pdf/2212.00744v1,,29/11/2022 16:15,cs.CL,http://arxiv.org/abs/2212.00744v1,1,2209
end-to-end speech translation of arabic to english broadcast news,http://arxiv.org/pdf/2212.05479v1,,11/12/2022 11:35,cs.CL,http://arxiv.org/abs/2212.05479v1,1,2210
strudel: structured dialogue summarization for dialogue comprehension,http://arxiv.org/pdf/2212.12652v1,,24/12/2022 04:39,cs.CL,http://arxiv.org/abs/2212.12652v1,1,2211
corgi-pm: a chinese corpus for gender bias probing and mitigation,http://arxiv.org/pdf/2301.00395v1,,01/01/2023 12:48,cs.CL,http://arxiv.org/abs/2301.00395v1,1,2212
narrowbert: accelerating masked language model pretraining and inference,http://arxiv.org/pdf/2301.04761v2,,11/01/2023 23:45,cs.CL,http://arxiv.org/abs/2301.04761v2,1,2214
commonsense-aware prompting for controllable empathetic dialogue generation,http://arxiv.org/pdf/2302.01441v1,,02/02/2023 22:04,cs.CL,http://arxiv.org/abs/2302.01441v1,1,2215
mutant: a multi-sentential code-mixed hinglish dataset,http://arxiv.org/pdf/2302.11766v1,,23/02/2023 04:04,cs.CL,http://arxiv.org/abs/2302.11766v1,1,2216
text classification dataset and analysis for uzbek language,http://arxiv.org/pdf/2302.14494v1,,28/02/2023 11:21,cs.CL,http://arxiv.org/abs/2302.14494v1,1,2218
a comprehensive empirical evaluation of existing word embedding approaches,http://arxiv.org/pdf/2303.07196v1,,13/03/2023 15:34,cs.CL,http://arxiv.org/abs/2303.07196v1,1,2219
architext: language-driven generative architecture design,http://arxiv.org/pdf/2303.07519v3,,13/03/2023 23:11,cs.CL,http://arxiv.org/abs/2303.07519v3,1,2220
drbert: a robust pre-trained model in french for biomedical and clinical domains,http://arxiv.org/pdf/2304.00958v2,,03/04/2023 14:25,cs.CL,http://arxiv.org/abs/2304.00958v2,1,2222
the language of sounds unheard: exploring musical timbre semantics of large language models,http://arxiv.org/pdf/2304.07830v3,,16/04/2023 17:50,cs.CL,http://arxiv.org/abs/2304.07830v3,1,2223
a comparative study between full-parameter and lora-based fine-tuning on chinese instruction data for instruction following large language model,http://arxiv.org/pdf/2304.08109v2,,17/04/2023 10:36,cs.CL,http://arxiv.org/abs/2304.08109v2,1,2224
ixa/cogcomp at semeval-2023 task 2: context-enriched multilingual named entity recognition using knowledge bases,http://arxiv.org/pdf/2304.10637v3,,20/04/2023 21:30,cs.CL,http://arxiv.org/abs/2304.10637v3,1,2226
what does bert learn about prosody?,http://arxiv.org/pdf/2304.12706v1,,25/04/2023 11:34,cs.CL,http://arxiv.org/abs/2304.12706v1,1,2228
evaluating inter-bilingual semantic parsing for indian languages,http://arxiv.org/pdf/2304.13005v2,,25/04/2023 18:24,cs.CL,http://arxiv.org/abs/2304.13005v2,1,2229
using language models to detect alarming student responses,http://arxiv.org/pdf/2305.07709v1,,12/05/2023 19:07,cs.CL,http://arxiv.org/abs/2305.07709v1,1,2230
kanbun-lm: reading and translating classical chinese in japanese methods by language models,http://arxiv.org/pdf/2305.12759v1,,22/05/2023 07:30,cs.CL,http://arxiv.org/abs/2305.12759v1,1,2233
a trip towards fairness: bias and de-biasing in large language models,http://arxiv.org/pdf/2305.13862v2,,23/05/2023 10:35,cs.CL,http://arxiv.org/abs/2305.13862v2,1,2235
from characters to words: hierarchical pre-trained language model for open-vocabulary language understanding,http://arxiv.org/pdf/2305.14571v2,,24/05/2023 00:22,cs.CL,http://arxiv.org/abs/2305.14571v2,1,2237
lexical retrieval hypothesis in multimodal context,http://arxiv.org/pdf/2305.17663v1,,28/05/2023 09:17,cs.CL,http://arxiv.org/abs/2305.17663v1,1,2238
robertweet: a bert language model for romanian tweets,http://arxiv.org/pdf/2306.06598v1,,11/06/2023 07:11,cs.CL,http://arxiv.org/abs/2306.06598v1,1,2240
easyguide : esg issue identification framework leveraging abilities of generative large language models,http://arxiv.org/pdf/2306.06662v2,,11/06/2023 13:25,cs.CL,http://arxiv.org/abs/2306.06662v2,1,2241
average-hard attention transformers are constant-depth uniform threshold circuits,http://arxiv.org/pdf/2308.03212v2,,06/08/2023 22:23,cs.CL,http://arxiv.org/abs/2308.03212v2,1,2243
through the lens of core competency: survey on evaluation of large language models,http://arxiv.org/pdf/2308.07902v1,,15/08/2023 18:40,cs.CL,http://arxiv.org/abs/2308.07902v1,1,2245
llm2kb: constructing knowledge bases using instruction tuned context aware large language models,http://arxiv.org/pdf/2308.13207v1,,25/08/2023 08:04,cs.CL,http://arxiv.org/abs/2308.13207v1,1,2246
leveraging knowledge and reinforcement learning for enhanced reliability of language models,http://arxiv.org/pdf/2308.13467v1,,25/08/2023 17:11,cs.CL,http://arxiv.org/abs/2308.13467v1,1,2247
explainability for large language models: a survey,http://arxiv.org/pdf/2309.01029v2,,02/09/2023 23:14,cs.CL,http://arxiv.org/abs/2309.01029v2,1,2248
fuzzy fingerprinting transformer language-models for emotion recognition in conversations,http://arxiv.org/pdf/2309.04292v1,,08/09/2023 13:26,cs.CL,http://arxiv.org/abs/2309.04292v1,1,2249
distributional data augmentation methods for low resource language,http://arxiv.org/pdf/2309.04862v1,,09/09/2023 20:01,cs.CL,http://arxiv.org/abs/2309.04862v1,1,2250
recovering from privacy-preserving masking with large language models,http://arxiv.org/pdf/2309.08628v2,,12/09/2023 17:39,cs.CL,http://arxiv.org/abs/2309.08628v2,1,2253
"mixed-distil-bert: code-mixed language modeling for bangla, english, and hindi",http://arxiv.org/pdf/2309.10272v1,,19/09/2023 03:59,cs.CL,http://arxiv.org/abs/2309.10272v1,1,2255
universlu: universal spoken language understanding for diverse classification and sequence generation tasks with a single network,http://arxiv.org/pdf/2310.02973v1,,04/10/2023 18:10,cs.CL,http://arxiv.org/abs/2310.02973v1,1,2256
a brief history of prompt: leveraging language models,http://arxiv.org/pdf/2310.04438v1,,30/09/2023 23:27,cs.CL,http://arxiv.org/abs/2310.04438v1,1,2257
fingpt: instruction tuning benchmark for open-source large language models in financial datasets,http://arxiv.org/pdf/2310.04793v1,,07/10/2023 13:52,cs.CL,http://arxiv.org/abs/2310.04793v1,1,2258
