Title,PdfUrl,PublishedDate,PrimaryCategory,PaperId,PublishedYear
multilingual byte2speech models for scalable low-resource speech synthesis,http://arxiv.org/pdf/2103.03541v2,05/03/2021 08:41,cs.CL,1110,2021
customizing contextualized language models forlegal document reviews,http://arxiv.org/pdf/2102.05757v1,10/02/2021 22:14,cs.CL,1126,2021
user factor adaptation for user embedding via multitask learning,http://arxiv.org/pdf/2102.11103v1,22/02/2021 15:21,cs.CL,1127,2021
finding fuzziness in neural network models of language processing,http://arxiv.org/pdf/2104.10813v1,22/04/2021 02:06,cs.CL,1128,2021
investigating math word problems using pretrained multilingual language models,http://arxiv.org/pdf/2105.08928v3,19/05/2021 06:17,cs.CL,1129,2021
probing multilingual language models for discourse,http://arxiv.org/pdf/2106.04832v1,09/06/2021 07:34,cs.CL,1130,2021
multiaztertest: a multilingual analyzer on multiple levels of language for readability assessment,http://arxiv.org/pdf/2109.04870v1,10/09/2021 14:34,cs.CL,1132,2021
language models are few-shot multilingual learners,http://arxiv.org/pdf/2109.07684v1,16/09/2021 04:08,cs.CL,1133,2021
controlled evaluation of grammatical knowledge in mandarin chinese language models,http://arxiv.org/pdf/2109.11058v1,22/09/2021 23:11,cs.CL,1134,2021
dziribert: a pre-trained language model for the algerian dialect,http://arxiv.org/pdf/2109.12346v3,25/09/2021 12:51,cs.CL,1135,2021
virapart: a text refinement framework for automatic speech recognition and natural language processing tasks in persian,http://arxiv.org/pdf/2110.09086v3,18/10/2021 09:20,cs.CL,1136,2021
corelm: coreference-aware language model fine-tuning,http://arxiv.org/pdf/2111.02687v1,04/11/2021 08:44,cs.CL,1137,2021
a text autoencoder from transformer for fast encoding language representation,http://arxiv.org/pdf/2111.02844v1,04/11/2021 13:09,cs.CL,1138,2021
dataset geography: mapping language data to language users,http://arxiv.org/pdf/2112.03497v2,07/12/2021 05:13,cs.CL,1139,2021
doing natural language processing in a natural way: an nlp toolkit based on object-oriented knowledge base and multi-level grammar base,http://arxiv.org/pdf/2105.05227v2,11/05/2021 18:43,cs.CL,1186,2021
so cloze yet so far: n400 amplitude is better predicted by distributional information than human predictability judgements,http://arxiv.org/pdf/2109.01226v4,02/09/2021 23:00,cs.CL,1190,2021
key information extraction from documents: evaluation and generator,http://arxiv.org/pdf/2106.14624v1,09/06/2021 17:12,cs.CL,1191,2021
cross-lingual hate speech detection based on multilingual domain-specific word embeddings,http://arxiv.org/pdf/2104.14728v1,30/04/2021 03:24,cs.CL,1199,2021
draw me a flower: processing and grounding abstraction in natural language,http://arxiv.org/pdf/2106.14321v2,27/06/2021 22:11,cs.CL,1235,2021
trankit: a light-weight transformer-based toolkit for multilingual natural language processing,http://arxiv.org/pdf/2101.03289v5,09/01/2021 04:55,cs.CL,1243,2021
does injecting linguistic structure into language models lead to better alignment with brain recordings?,http://arxiv.org/pdf/2101.12608v1,29/01/2021 14:42,cs.CL,1254,2021
from universal language model to downstream task: improving roberta-based vietnamese hate speech detection,http://arxiv.org/pdf/2102.12162v1,24/02/2021 09:30,cs.CL,1264,2021
neural models for offensive language detection,http://arxiv.org/pdf/2106.14609v1,30/05/2021 14:02,cs.CL,1265,2021
sense representations for portuguese: experiments with sense embeddings and deep neural language models,http://arxiv.org/pdf/2109.00025v1,31/08/2021 19:07,cs.CL,1266,2021
non-autoregressive transformer-based end-to-end asr using bert,http://arxiv.org/pdf/2104.04805v3,10/04/2021 17:22,cs.CL,1269,2021
a review of bangla natural language processing tasks and the utility of transformer models,http://arxiv.org/pdf/2107.03844v3,08/07/2021 14:49,cs.CL,1283,2021
semi-automatic generation of multilingual datasets for stance detection in twitter,http://arxiv.org/pdf/2101.11978v1,28/01/2021 13:05,cs.CL,1290,2021
xtreme-r: towards more challenging and nuanced multilingual evaluation,http://arxiv.org/pdf/2104.07412v2,15/04/2021 13:26,cs.CL,1310,2021
towards automatic comparison of data privacy documents: a preliminary experiment on gdpr-like laws,http://arxiv.org/pdf/2105.10117v1,21/05/2021 04:59,cs.CL,1311,2021
asr-glue: a new multi-task benchmark for asr-robust natural language understanding,http://arxiv.org/pdf/2108.13048v2,30/08/2021 09:11,cs.CL,1312,2021
calibrate your listeners! robust communication-based training for pragmatic speakers,http://arxiv.org/pdf/2110.05422v1,11/10/2021 18:07,cs.CL,1313,2021
no news is good news: a critique of the one billion word benchmark,http://arxiv.org/pdf/2110.12609v1,25/10/2021 03:41,cs.CL,1314,2021
graph neural networks for natural language processing: a survey,http://arxiv.org/pdf/2106.06090v2,11/06/2021 00:59,cs.CL,1341,2021
exploring transitivity in neural nli models through veridicality,http://arxiv.org/pdf/2101.10713v1,26/01/2021 11:18,cs.CL,1362,2021
translation quality assessment: a brief survey on manual and automatic methods,http://arxiv.org/pdf/2105.03311v1,05/05/2021 19:28,cs.CL,1374,2021
evaluating gender bias in natural language inference,http://arxiv.org/pdf/2105.05541v1,12/05/2021 10:41,cs.CL,1375,2021
task-adaptive pre-training and self-training are complementary for natural language understanding,http://arxiv.org/pdf/2109.06466v2,14/09/2021 07:24,cs.CL,1376,2021
cogalign: learning to align textual neural representations to cognitive language processing signals,http://arxiv.org/pdf/2106.05544v2,10/06/2021 08:10,cs.CL,1416,2021
roberta-wwm-ext fine-tuning for chinese text classification,http://arxiv.org/pdf/2103.00492v1,24/02/2021 18:57,cs.CL,1439,2021
not all attention is all you need,http://arxiv.org/pdf/2104.04692v3,10/04/2021 07:24,cs.CL,1452,2021
docscan: unsupervised text classification via learning from neighbors,http://arxiv.org/pdf/2105.04024v3,09/05/2021 22:20,cs.CL,1453,2021
benchmarking for biomedical natural language processing tasks with a domain specific albert,http://arxiv.org/pdf/2107.04374v1,09/07/2021 12:47,cs.CL,1454,2021
an artificial intelligence natural language processing pipeline for information extraction in neuroradiology,http://arxiv.org/pdf/2107.10021v1,21/07/2021 12:31,cs.CL,1455,2021
natural language processing for smart healthcare,http://arxiv.org/pdf/2110.15803v3,19/10/2021 03:48,cs.CL,1458,2021
adversarial contrastive pre-training for protein sequences,http://arxiv.org/pdf/2102.00466v1,31/01/2021 15:06,cs.CL,1508,2021
introducing information retrieval for biomedical informatics students,http://arxiv.org/pdf/2105.02746v1,06/05/2021 16:15,cs.CL,1509,2021
graph convolutional network for swahili news classification,http://arxiv.org/pdf/2103.09325v1,16/03/2021 21:03,cs.CL,1542,2021
can you traducir this? machine translation for code-switched input,http://arxiv.org/pdf/2105.04846v1,11/05/2021 09:06,cs.CL,1549,2021
gender bias hidden behind chinese word embeddings: the case of chinese adjectives,http://arxiv.org/pdf/2106.00181v1,01/06/2021 03:12,cs.CL,1550,2021
an nlg pipeline for a legal expert system: a work in progress,http://arxiv.org/pdf/2107.02421v1,06/07/2021 07:42,cs.CL,1551,2021
a framework for neural topic modeling of text corpora,http://arxiv.org/pdf/2108.08946v1,20/08/2021 00:32,cs.CL,1552,2021
unpacking the interdependent systems of discrimination: ableist bias in nlp systems through an intersectional lens,http://arxiv.org/pdf/2110.00521v1,01/10/2021 17:40,cs.CL,1553,2021
the dawn of quantum natural language processing,http://arxiv.org/pdf/2110.06510v1,13/10/2021 06:46,cs.CL,1554,2021
experimental evaluation of deep learning models for marathi text classification,http://arxiv.org/pdf/2101.04899v2,13/01/2021 06:21,cs.CL,1591,2021
evaluation of morphological embeddings for the russian language,http://arxiv.org/pdf/2103.06628v1,11/03/2021 11:59,cs.CL,1592,2021
l3cubemahasent: a marathi tweet-based sentiment analysis dataset,http://arxiv.org/pdf/2103.11408v2,21/03/2021 14:22,cs.CL,1593,2021
machine translationese: effects of algorithmic bias on linguistic complexity in machine translation,http://arxiv.org/pdf/2102.00287v1,30/01/2021 18:49,cs.CL,1606,2021
an attention ensemble approach for efficient text classification of indian languages,http://arxiv.org/pdf/2102.10275v1,20/02/2021 07:31,cs.CL,1607,2021
time-stamped language model: teaching language models to understand the flow of events,http://arxiv.org/pdf/2104.07635v1,15/04/2021 18:50,cs.CL,1608,2021
modeling the unigram distribution,http://arxiv.org/pdf/2106.02289v1,04/06/2021 08:02,cs.CL,1609,2021
bambara language dataset for sentiment analysis,http://arxiv.org/pdf/2108.02524v1,05/08/2021 12:07,cs.CL,1610,2021
evaluating the robustness of neural language models to input perturbations,http://arxiv.org/pdf/2108.12237v1,27/08/2021 13:31,cs.CL,1611,2021
an open-source dataset and a multi-task model for malay named entity recognition,http://arxiv.org/pdf/2109.01293v1,03/09/2021 04:29,cs.CL,1612,2021
language invariant properties in natural language processing,http://arxiv.org/pdf/2109.13037v2,27/09/2021 14:23,cs.CL,1613,2021
a survey of knowledge enhanced pre-trained models,http://arxiv.org/pdf/2110.00269v4,01/10/2021 09:51,cs.CL,1614,2021
causal distillation for language models,http://arxiv.org/pdf/2112.02505v2,05/12/2021 08:13,cs.CL,1615,2021
language semantics interpretation with an interaction-based recurrent neural networks,http://arxiv.org/pdf/2112.02997v1,02/11/2021 00:39,cs.CL,1616,2021
measuring fairness with biased rulers: a survey on quantifying biases in pretrained language models,http://arxiv.org/pdf/2112.07447v1,14/12/2021 15:04,cs.CL,1617,2021
kdlsq-bert: a quantized bert combining knowledge distillation with learned step size quantization,http://arxiv.org/pdf/2101.05938v1,15/01/2021 02:21,cs.CL,1672,2021
an approach to improve robustness of nlp systems against asr errors,http://arxiv.org/pdf/2103.13610v1,25/03/2021 05:15,cs.CL,1673,2021
cross-lingual word embedding refinement by $\ell_{1}$ norm optimisation,http://arxiv.org/pdf/2104.04916v1,11/04/2021 05:37,cs.CL,1678,2021
innovative bert-based reranking language models for speech recognition,http://arxiv.org/pdf/2104.04950v1,11/04/2021 08:55,cs.CL,1679,2021
a survey on neural word embeddings,http://arxiv.org/pdf/2110.01804v1,05/10/2021 04:37,cs.CL,1681,2021
lawformer: a pre-trained language model for chinese legal long documents,http://arxiv.org/pdf/2105.03887v1,09/05/2021 10:39,cs.CL,1694,2021
"prophetnet-x: large-scale pre-training models for english, chinese, multi-lingual, dialog, and code generation",http://arxiv.org/pdf/2104.08006v2,16/04/2021 11:00,cs.CL,1700,2021
hidden backdoors in human-centric language models,http://arxiv.org/pdf/2105.00164v3,01/05/2021 05:41,cs.CL,1701,2021
extracting semantic process information from the natural language in event logs,http://arxiv.org/pdf/2103.11761v1,06/03/2021 08:39,cs.CL,1706,2021
navigating the kaleidoscope of covid-19 misinformation using deep learning,http://arxiv.org/pdf/2110.15703v1,19/09/2021 16:49,cs.CL,1715,2021
coral: an approach for conversational agents in mental health applications,http://arxiv.org/pdf/2111.08545v1,16/11/2021 15:15,cs.CL,1716,2021
investigating the impact of 9/11 on the simpsons through natural language processing,http://arxiv.org/pdf/2112.03025v1,02/12/2021 03:45,cs.CL,1717,2021
combining context-free and contextualized representations for arabic sarcasm detection and sentiment identification,http://arxiv.org/pdf/2103.05683v1,09/03/2021 19:39,cs.CL,1730,2021
"pre-train, prompt, and predict: a systematic survey of prompting methods in natural language processing",http://arxiv.org/pdf/2107.13586v1,28/07/2021 19:09,cs.CL,1731,2021
silt: efficient transformer training for inter-lingual inference,http://arxiv.org/pdf/2103.09635v3,17/03/2021 13:23,cs.CL,1744,2021
"bangla natural language processing: a comprehensive analysis of classical, machine learning, and deep learning based methods",http://arxiv.org/pdf/2105.14875v3,31/05/2021 11:58,cs.CL,1752,2021
on the temporality of priors in entity linking,http://arxiv.org/pdf/2101.05593v1,14/01/2021 13:58,cs.CL,1760,2021
flexible generation of natural language deductions,http://arxiv.org/pdf/2104.08825v2,18/04/2021 12:36,cs.CL,1775,2021
retrieving event-related human brain dynamics from natural sentence reading,http://arxiv.org/pdf/2103.15500v1,29/03/2021 12:11,cs.CL,1782,2021
automatic evaluation of scientific abstracts through natural language processing,http://arxiv.org/pdf/2112.01842v1,14/11/2021 12:55,cs.CL,1805,2021
broader terms curriculum mapping: using natural language processing and visual-supported communication to create representative program planning experiences,http://arxiv.org/pdf/2102.04811v3,09/02/2021 13:27,cs.CL,1811,2021
nlp is not enough -- contextualization of user input in chatbots,http://arxiv.org/pdf/2105.06511v1,13/05/2021 19:57,cs.CL,1812,2021
a systematic review of hate speech automatic detection using natural language processing,http://arxiv.org/pdf/2106.00742v1,22/05/2021 22:48,cs.CL,1813,2021
neural natural language processing for unstructured data in electronic health records: a review,http://arxiv.org/pdf/2107.02975v1,07/07/2021 02:50,cs.CL,1814,2021
a survey on automated fact-checking,http://arxiv.org/pdf/2108.11896v3,26/08/2021 17:34,cs.CL,1815,2021
interpretable bias mitigation for textual data: reducing gender bias in patient notes while maintaining classification performance,http://arxiv.org/pdf/2103.05841v1,10/03/2021 03:09,cs.CL,1845,2021
integrating knowledge in end-to-end automatic speech recognition for mandarin-english code-switching,http://arxiv.org/pdf/2112.10202v1,19/12/2021 17:31,cs.CL,1848,2021
combat covid-19 infodemic using explainable natural language processing models,http://arxiv.org/pdf/2103.00747v1,01/03/2021 04:28,cs.CL,1857,2021
gpt-3 models are poor few-shot learners in the biomedical domain,http://arxiv.org/pdf/2109.02555v2,06/09/2021 16:50,cs.CL,1865,2021
on the universality of deep contextual language models,http://arxiv.org/pdf/2109.07140v2,15/09/2021 09:00,cs.CL,1866,2021
deep transfer learning & beyond: transformer language models in information systems research,http://arxiv.org/pdf/2110.08975v2,18/10/2021 03:01,cs.CL,1867,2021
an open natural language processing development framework for ehr-based clinical research: a case demonstration using the national covid cohort collaborative (n3c),http://arxiv.org/pdf/2110.10780v3,20/10/2021 22:09,cs.CL,1885,2021
espnet-slu: advancing spoken language understanding through espnet,http://arxiv.org/pdf/2111.14706v2,29/11/2021 17:05,cs.CL,1886,2021
kelm: knowledge enhanced pre-trained language representations with message passing on hierarchical relational graphs,http://arxiv.org/pdf/2109.04223v2,09/09/2021 13:39,cs.CL,1897,2021
adversarial training with contrastive learning in nlp,http://arxiv.org/pdf/2109.09075v1,19/09/2021 08:23,cs.CL,1898,2021
"summarization, simplification, and generation: the case of patents",http://arxiv.org/pdf/2104.14860v2,30/04/2021 10:28,cs.CL,1917,2021
